country,description,designation,points,price,province,region_1,region_2,taster_name,title,variety,winery,freq,c_freq,red,rose,white,sparkling,flavor_categories_taste_notes
US,"Based on Chardonnay and Pinot Noir, this luxe rosé bubbly is delicious to drink now. It's likeable for the array of strawberry, orange and lime flavors, with that savory sparkling wine yeastiness, and the bubbles are smooth and refined. Will set off many different foods, but sushi is a definite hit.",Etoile Rosé,93,50.0,California,Sonoma-Napa,Napa-Sonoma,,Chandon NV Etoile Rosé Sparkling (Sonoma-Napa),Sparkling Blend,Chandon,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This is a balanced wine, moving easily between rich fruit and a tight mineral and grapefruit texture. There is a hint of toast to give extra weight. Worth aging for several years.",Millésime Exception Brut,92,70.0,Champagne,Champagne,,Roger Voss,Drappier 2002 Millésime Exception Brut  (Champagne),Champagne Blend,Drappier,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Following the elegant Deutz tradition, this wine has a character that is light as a feather, but still anchored into vivid red fruits and tight acidity, leavened by a softness. The final taste is soft, but well integrated.",Rosé Brut,90,85.0,Champagne,Champagne,,Roger Voss,Deutz 2005 Rosé Brut  (Champagne),Champagne Blend,Deutz,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"If you want to taste ripe Pinot Noir in Champagne, this grand cru blend (with 40% Chardonnay, 60% Pinot Noir) from Soutiran is where to come. The wine has weight, delicious white fruits and kiwi, and a textured mouthfeel. It is concentrated, certainly in a food wine style.",Brut Grand Cru,90,60.0,Champagne,Champagne,,Roger Voss,Soutiran NV Brut Grand Cru  (Champagne),Champagne Blend,Soutiran,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
Spain,"This aerated, yellow-tinted brut nature smells mature, bready and buttery. The palate is full bodied, yeasty and anything but sweet. Salted citrus and papaya flavors are nutty and hold steady on a slightly flat finish. Drink now.",Glaç Brut Nature,90,31.0,Catalonia,Cava,,Michael Schachner,Maria Casanovas NV Glaç Brut Nature Sparkling (Cava),Sparkling Blend,Maria Casanovas,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"This soft, gentle sparkling wine is fresh with raspberry fruits and acidity at the end. Drink as an apéritif.",Saint-Pierre Rosé Brut,85,24.0,France Other,Vin Mousseux,,Roger Voss,Château Saint-Pierre NV Saint-Pierre Rosé Brut Sparkling (Vin Mousseux),Sparkling Blend,Château Saint-Pierre,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
US,"This neon-watermelon sparkler shows playfully fruity aromas of watermelon hard candy and fresh strawberries. Ample acidity keeps the palate lively, with ripe watermelon, cherry and strawberry flavors carrying through to the bright finish.",Blanc de Noir Brut,87,25.0,America,,,Fiona Adams,Biltmore Estate NV Blanc de Noir Brut Sparkling (America),Sparkling Blend,Biltmore Estate,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Made from 100% Chardonnay, this shows lemon, apple and nectarine on the nose with hints of croisant. Spritely bubbles quickly fade, leaving honeydew, green apple, nectarine and a hint of pastry. The finish is fresh with lemon juice and tart apple.",Sauvage,87,27.0,America,,,Fiona Adams,Gruet 2011 Sauvage Sparkling (America),Sparkling Blend,Gruet,2153.0,52329.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Australia,"This pale salmon rosé is a reliable sparkling wine at a very good price. The latest NV release is toasty on the nose, then offers just faint hints of peach or berry flavors. It's lithe yet creamy on the palate, with a long finish.",Premium Brut Rosé,90,22.0,Tasmania,Tasmania,,Joe Czerwinski,Jansz NV Premium Brut Rosé Sparkling (Tasmania),Sparkling Blend,Jansz,2153.0,2059.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"This sparkling wine is one of the best from Chandon in years. There's a soft refinement to the mousse, making it just as good as its more expensive rivals. Shows complex flavors of yeast, limes, oranges, vanilla and honey.",Vintage Brut,90,45.0,California,Yountville,Napa,,Chandon 2008 Vintage Brut Sparkling (Yountville),Sparkling Blend,Chandon,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"This brut-style bubbly is comprised of 67% Pinot Noir and 33% Chardonnay and shows aspects of both varieties. It's fairly full bodied, with raspberry, strawberry, lime, brioche, vanilla and toast flavors. Feels elegant, complex and lush in the mouth, and should develop additional bottle notes over the next six years.",Royal Cuvée,90,32.0,California,Carneros,Napa-Sonoma,,Gloria Ferrer 2005 Royal Cuvée Sparkling (Carneros),Sparkling Blend,Gloria Ferrer,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Ebullient blossom and berry notes waft from this unique carbonated Pinot Noir (blended with proportions of Cabernet Franc and Cayuga grapes). Plump strawberry and cherry flavors are dry on the palate, but concentrated, accented by brisk acidity and sharp, piercing bubbles.",Bubble Pinot Noir Rosé,87,16.0,New York,Seneca Lake,Finger Lakes,Anna Lee C. Iijima,Atwater NV Bubble Pinot Noir Rosé Sparkling (Seneca Lake),Sparkling Blend,Atwater,2153.0,52329.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
US,"A faint hint of pink shines on this sparkler named after the winery owners' dog. Aromas of fresh melon and slight peach lead to a faint cherry note upon sipping and creamy mouthfeel, followed by plum skin tartness and a yeasty, sour bitterness.",Amber's Cuvee,86,40.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Clos La Chance 2010 Amber's Cuvee Sparkling (Santa Cruz Mountains),Sparkling Blend,Clos La Chance,2153.0,52329.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"Subdued aromas recall white flower and stone fruit. The muted palate reveals mature yellow apple skin, lemon zest and notes of nut butter alongside sharp bubbles. It has a tangy but fleeting finish.",Extra Brut,86,47.0,Lombardy,Franciacorta,,Kerin O’Keefe,Ricci Curbastro 2009 Extra Brut Sparkling (Franciacorta),Sparkling Blend,Ricci Curbastro,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This is fresh, not quite dry and a fine apéritif wine. With its soft texture, apple fruits and light mousse, it's both fruity and crisp, with a rounded, fragrant aftertaste.",Signature Brut,86,15.0,Alsace,Crémant d'Alsace,,Roger Voss,Ruhlmann NV Signature Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Ruhlmann,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"Crisp and textured, this offers plenty of fresh apple and red fruit flavors. It's a light, bright wine that's poised and stylish, in a fine apéritif style.",Brut Rosé,86,18.0,Alsace,Crémant d'Alsace,,Roger Voss,Dopff & Irion NV Brut Rosé Sparkling (Crémant d'Alsace),Sparkling Blend,Dopff & Irion,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"Although this is a nonvintage wine, it is a blend around 2012, hence the number in the name. Dominated by Pinot Noir, this ripe, full-bodied wine has a tangy texture boosted by acidity that contrasts with rich red apple and crisp pear flavors that give richness. Drink now.",R.012 Brut,91,50.0,Champagne,Champagne,,Roger Voss,Lallier NV R.012 Brut  (Champagne),Champagne Blend,Lallier,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Notes of ripe yellow apple play enticingly on the nose. They expand to full force on the palate and fill the mouth with their mellow goodness, supported in this by rich notes of shortbread and wonderful lemon freshness. The bubbles are creamy and disperse the lovely flavors to great effect. This is classy and delicious.",Brut,91,22.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,Domaine Zinck NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Zinck,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This retains so much freshness, with just a hint of toast showing at the back of a wine that otherwise projects minerality, a tight structure and intense citrus acidity. It should be aged for several more years.",Millésime Brut,92,55.0,Champagne,Champagne,,Roger Voss,Charles Ellner 2002 Millésime Brut  (Champagne),Champagne Blend,Charles Ellner,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"This salmon-colored rosé is made from the Trepat grape. It smells common, with yeasty bready notes of orange peel and orange blossom. A basic palate is balanced, while this tastes of leesy dried melon prior to a medium-long finish.",Rosado,88,17.0,Catalonia,Cava,,Michael Schachner,Mas Pere NV Rosado Sparkling (Cava),Sparkling Blend,Mas Pere,2153.0,5014.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"A mature, serious wine, showing toasty flavors that are rounding out the fruit. A definite food wine, its richness tempered with a bite of acidity and delicious final crispness.",Cuvée Prestige Brut,88,30.0,Alsace,Crémant d'Alsace,,Roger Voss,Dopff & Irion NV Cuvée Prestige Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Dopff & Irion,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"First made during the Reagan-Gorbachev years, this blend of 74% Pinot Noir and 26% Chardonnay tastes of hazelnut torte and almond paste, offering richness interwoven with moderate acidity. On the lusherside of the sparkling spectrum, it offers a sweetness of peach, brown sugar and lemon meringue.",Russian Cuvée,90,42.0,California,Green Valley,Sonoma,Virginie Boone,Iron Horse 2011 Russian Cuvée Sparkling (Green Valley),Sparkling Blend,Iron Horse,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Creamy, lush and somewhat robust, this dry sparkler offers a thick mousse and touch of richness in its mix of nutty bread dough, green apple, pear and lime.",Sonoma Brut,90,22.0,California,Sonoma County,Sonoma,Virginie Boone,Gloria Ferrer NV Sonoma Brut Sparkling (Sonoma County),Sparkling Blend,Gloria Ferrer,2153.0,52329.0,0.0,0.0,0.0,1.0,other sparkling
France,"There are flavors of peanuts as well as the more usual white fruits in this wine that is rounded and soft, with gentle acidity. The wine, fresh at the end, is ready to drink.",Brut,86,56.0,Champagne,Champagne,,Roger Voss,Liebart-Régnier NV Brut  (Champagne),Champagne Blend,Liebart-Régnier,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Thanks to its buoyant aromas of field flower, green apple, pear and dried sage leaf, you could definitely describe this as a multidimensional wine with noticeable elegance. There are musky, sweet fruit flavors on the finish.",Extra Dry,87,19.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,Conte Collalto NV Extra Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Conte Collalto,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"This is a dry Prosecco, meaning it is slightly sweeter than a brut or extra dry. Traditionally, Prosecco has this level of sugar, making it a very true rendition of what the wine is intended to taste like: Fresh peach, basil, pineapple, yellow apple and even an understated touch of banana come into play.",Vigneto Giardino Dry,87,22.0,Veneto,Prosecco di Valdobbiadene,,,Adami NV Vigneto Giardino Dry  (Prosecco di Valdobbiadene),Prosecco,Adami,236.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"The idea here is to present a more structured and sophisticated Brut with emphasis on the nutty tones and mature peach. The wine succeeds in this regard but the whole point of Prosecco is to be light and fun; this ultimately lacks those sharp, well-defined fruit tones you might expect.",Brut Millesimato Motus Vitae,87,37.0,Veneto,Prosecco di Valdobbiadene,,,Bortolomiol 2005 Brut Millesimato Motus Vitae  (Prosecco di Valdobbiadene),Prosecco,Bortolomiol,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Here is a lighter, paler shade of Prosecco with opulent and cheerful soapy and herbal qualities (thanks to 10% Pinot Bianco) backed by lemon candy and polished mineral. Yellow apple and chalk are immediately recognizable. The mouthfeel is creamy and foamy with fresh crispness that is noticeable but not exaggerated.",Brut,87,16.0,Veneto,Prosecco di Valdobbiadene,,,Bortolotti NV Brut  (Prosecco di Valdobbiadene),Prosecco,Bortolotti,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"Ginger ale and Sprite are the first things that come to mind when you give it a sniff. The palate shows ripe and sweet orange, tangerine and pink grapefruit, while the back end is lean and citrusy but far short of complex. Good in a standard way.",Reserva Raventós Brut,87,15.0,Catalonia,Cava,,Michael Schachner,Codorníu NV Reserva Raventós Brut Sparkling (Cava),Sparkling Blend,Codorníu,2153.0,5014.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Beautifully pale pink in color with delicate shadings of peach and copper, this is an extremely elegant rosé sparkler from the Franciacorta area of northern Italy. The aromas are simple and straightforward, focusing on rose petal, cranberry and peach. The mouthfeel is crisp and easy.",Brut Rosé Millesimato,88,28.0,Lombardy,Franciacorta,,,Fratelli Berlucchi 2005 Brut Rosé Millesimato Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi,2153.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
US,"Topaz Imperial is Sparkling Pointe's first nonvintage blend of the three traditional Champagne grape varieties. While intensely aromatic of ripe red berries and plums, it maintains an elegant dryness throughout. Rich on the palate with a soft, delicate mousse, it lingers long on an earthy, mushroom-scented finish.",Topaz Imperial,87,33.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,Sparkling Pointe 2007 Topaz Imperial Sparkling (North Fork of Long Island),Sparkling Blend,Sparkling Pointe,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"This frankly sweet sparkler smells like toasted almonds and pistachios, and tastes rich, round, floral and nutty. It has a good, fine bead, nice balance from the wine's acidity, and feels smooth and broad in texture.",Sweet Cuvée,88,14.0,California,California,California Other,Jim Gordon,Korbel NV Sweet Cuvée Sparkling (California),Sparkling Blend,Korbel,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"A soft and fruity style of rosé from a small Aube producer, this is ripe with red berry fruit and bright with acidity and orange zest tang. Dominated by Chardonnay, its color coming from still Pinot Noir wine, it's ready to drink now.",Brut Royal Rosé,88,35.0,Champagne,Champagne,,Roger Voss,Lété-Vautrain NV Brut Royal Rosé  (Champagne),Champagne Blend,Lété-Vautrain,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"This is the producer's nonvintage cuvée—a crisp, apple-flavored wine dominated by the softness of Pinot Meunier. It's fruity with an attractive and zesty acidity. A great apéritif-style Champagne.",Grande Réserve Brut,88,24.0,Champagne,Champagne,,Roger Voss,Baron-Fuenté NV Grande Réserve Brut  (Champagne),Champagne Blend,Baron-Fuenté,1396.0,21002.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"From its cellar in Aÿ, this small négociant buys grapes from a range of villages. This signature wine is soft with a crisp background and delicate acidity. Rounded and full of white fruit on the finish, it's ready to drink.",Brut Régence,88,55.0,Champagne,Champagne,,Roger Voss,Brimoncourt NV Brut Régence  (Champagne),Champagne Blend,Brimoncourt,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This nonvintage cuvée is dominated by Pinot Noir and Pinot Meunier. That gives richness as well as a crisp lemon and tangy orange character. Ripe and full, it's balanced and ready to drink.",Brut Art Déco,88,45.0,Champagne,Champagne,,Roger Voss,Collet NV Brut Art Déco  (Champagne),Champagne Blend,Collet,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Australia,"Pale straw with a touch of green to its hue, this is a soft, easygoing Moscato redolent of oranges and pineapples. Finishes fresh and clean despite considerable sweetness.",Emeri Moscato,86,13.0,Australia Other,South Eastern Australia,,Joe Czerwinski,De Bortoli NV Emeri Moscato Sparkling (South Eastern Australia),Sparkling Blend,De Bortoli,2153.0,2059.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
